"id","full_name","team_name","position","height","weight","bat_side","pitch_hand","height_inches"
607074,"Carlos Rodón","New York Yankees","Pitcher","6' 2""",255,"L","L",74
692230,"Carlos Rodriguez","Milwaukee Brewers","Pitcher","5' 11""",203,"R","R",71
593958,"Eduardo Rodriguez","Arizona Diamondbacks","Pitcher","6' 2""",231,"L","L",74
680570,"Grayson Rodriguez","Baltimore Orioles","Pitcher","6' 5""",230,"L","R",77
570257,"Joely Rodríguez","Boston Red Sox","Pitcher","6' 1""",223,"L","L",73
671286,"Johnathan Rodríguez","Cleveland Guardians","Outfielder","6' 2""",224,"R","R",74
677594,"Julio Rodríguez","Seattle Mariners","Outfielder","6' 4""",228,"R","R",76
655889,"Manuel Rodríguez","Tampa Bay Rays","Pitcher","5' 11""",205,"R","R",71
678495,"Randy Rodríguez","San Francisco Giants","Pitcher","6' 0""",195,"R","R",72
684320,"Yariel Rodríguez","Toronto Blue Jays","Pitcher","6' 0""",165,"R","R",72
666720,"Yerry Rodríguez","Toronto Blue Jays","Pitcher","6' 2""",225,"R","R",74
668670,"Jake Rogers","Detroit Tigers","Catcher","5' 11""",201,"R","R",71
642028,"Josh Rogers","Colorado Rockies","Pitcher","6' 3""",211,"L","L",75
573124,"Taylor Rogers","San Francisco Giants","Pitcher","6' 3""",190,"L","L",75
669432,"Trevor Rogers","Baltimore Orioles","Pitcher","6' 5""",230,"L","L",77
643511,"Tyler Rogers","San Francisco Giants","Pitcher","6' 3""",180,"R","R",75
679032,"Johan Rojas","Philadelphia Phillies","Outfielder","5' 11""",165,"R","R",71
668942,"Josh Rojas","Seattle Mariners","Third Base","6' 1""",200,"L","R",73
500743,"Miguel Rojas","Los Angeles Dodgers","Second Base","5' 10""",188,"R","R",70
676896,"Chris Roller","Milwaukee Brewers","Outfielder","5' 11""",186,"R","R",71
605447,"Jordan Romano","Toronto Blue Jays","Pitcher","6' 5""",210,"R","R",77
668941,"JoJo Romero","St. Louis Cardinals","Pitcher","5' 11""",215,"L","L",71
691011,"Drew Romo","Colorado Rockies","Catcher","6' 0""",205,"S","R",72
667670,"Brent Rooker","Oakland Athletics","Designated Hitter","6' 3""",225,"R","R",75
666163,"Ben Rortvedt","Tampa Bay Rays","Catcher","5' 10""",210,"L","R",70
592696,"Eddie Rosario","Atlanta Braves","Outfield","6' 0""",180,"L","R",72
666703,"Eguy Rosario","San Diego Padres","Third Base","5' 8""",150,"R","R",68
642708,"Amed Rosario","Cincinnati Reds","Third Base","6' 1""",227,"R","R",73
670046,"Kenny Rosenberg","Los Angeles Angels","Pitcher","6' 1""",195,"L","L",73
605452,"Joe Ross","Milwaukee Brewers","Pitcher","6' 4""",243,"R","R",76
694738,"Landen Roupp","San Francisco Giants","Pitcher","6' 2""",220,"R","R",74
688297,"Chris Roycroft","St. Louis Cardinals","Pitcher","6' 8""",230,"R","R",80
665923,"Esteury Ruiz","Oakland Athletics","Outfielder","5' 11""",169,"R","R",71
614179,"José Ruiz","Philadelphia Phillies","Pitcher","6' 1""",245,"R","R",73
660688,"Keibert Ruiz","Washington Nationals","Catcher","5' 11""",238,"S","R",71
671131,"Jackson Rutledge","Washington Nationals","Pitcher","6' 8""",241,"R","R",80
668939,"Adley Rutschman","Baltimore Orioles","Catcher","6' 1""",230,"S","R",73
657746,"Joe Ryan","Minnesota Twins","Pitcher","6' 2""",205,"R","R",74
689981,"River Ryan","Los Angeles Dodgers","Pitcher","6' 2""",195,"R","R",74
656924,"Ryder Ryan","Pittsburgh Pirates","Pitcher","6' 2""",205,"R","R",74
685314,"Andrew Saalfrank","Arizona Diamondbacks","Pitcher","6' 3""",220,"L","L",75
666165,"Blake Sabol","San Francisco Giants","Catcher","6' 4""",225,"L","R",76
681870,"Erik Sabrowski","Cleveland Guardians","Pitcher","6' 4""",230,"R","L",76
695336,"Thomas Saggese","St. Louis Cardinals","Outfielder","5' 10""",185,"R","R",70
663967,"César Salazar","Houston Astros","Catcher","5' 8""",198,"L","R",68
674285,"Eduardo Salazar","Washington Nationals","Pitcher","6' 2""",177,"R","R",74
519242,"Chris Sale","Atlanta Braves","Pitcher","6' 6""",180,"L","L",78
676614,"Bryan Sammons","Detroit Tigers","Pitcher","6' 4""",235,"L","L",76
645305,"Ali Sánchez","Miami Marlins","Catcher","6' 0""",200,"R","R",72
650911,"Cristopher Sánchez","Philadelphia Phillies","Pitcher","6' 6""",200,"L","L",78
596142,"Gary Sánchez","Milwaukee Brewers","Catcher","6' 2""",251,"R","R",74
660821,"Jesús Sánchez","Miami Marlins","Outfielder","6' 3""",222,"L","R",75
664350,"Sixto Sánchez","Miami Marlins","Pitcher","6' 0""",234,"R","R",72
680704,"Nick Sandlin","Cleveland Guardians","Pitcher","5' 11""",175,"R","R",71
663776,"Patrick Sandoval","Los Angeles Angels","Pitcher","6' 3""",190,"L","L",75
663485,"Cole Sands","Minnesota Twins","Pitcher","6' 3""",215,"R","R",75
593934,"Miguel Sanó","Los Angeles Angels","Third Base","6' 4""",272,"R","R",76
691594,"Javier Sanoja","Miami Marlins","Third Base","5' 7""",150,"R","R",67
467793,"Carlos Santana","Minnesota Twins","First Base","5' 10""",210,"S","R",70
642701,"Dennis Santana","Pittsburgh Pirates","Pitcher","6' 2""",202,"R","R",74
623993,"Anthony Santander","Baltimore Orioles","Outfielder","6' 1""",230,"S","R",73
663574,"Tony Santillan","Cincinnati Reds","Pitcher","6' 3""",285,"R","R",75
666619,"Gregory Santos","Seattle Mariners","Pitcher","6' 3""",236,"R","R",75
642048,"Tayler Saucedo","Seattle Mariners","Pitcher","6' 4""",205,"L","L",76
669422,"Matt Sauer","Kansas City Royals","Pitcher","6' 4""",230,"R","R",76
622250,"Josh Sborz","Texas Rangers","Pitcher","6' 3""",215,"R","R",75
694384,"Nolan Schanuel","Los Angeles Angels","First Base","6' 2""",220,"L","R",74
453286,"Max Scherzer","Texas Rangers","Pitcher","6' 3""",208,"R","R",75
657376,"Clarke Schmidt","New York Yankees","Pitcher","6' 1""",210,"R","R",73
669477,"Casey Schmitt","San Francisco Giants","Outfielder","6' 0""",215,"R","R",72
682177,"Daniel Schneemann","Cleveland Guardians","Outfielder","6' 0""",185,"L","R",72
676914,"Davis Schneider","Toronto Blue Jays","Outfielder","5' 8""",190,"R","R",68
670167,"John Schreiber","Kansas City Royals","Pitcher","6' 2""",224,"R","R",74
680474,"Max Schuemann","Oakland Athletics","Outfielder","6' 0""",198,"R","R",72
668845,"Aaron Schunk","Colorado Rockies","Shortstop","6' 1""",205,"R","R",73
656941,"Kyle Schwarber","Philadelphia Phillies","Designated Hitter","5' 11""",229,"L","R",71
680885,"Spencer Schwellenbach","Atlanta Braves","Pitcher","6' 1""",200,"R","R",73
681035,"Christian Scott","New York Mets","Pitcher","6' 4""",215,"R","R",76
656945,"Tanner Scott","San Diego Padres","Pitcher","6' 0""",235,"R","L",72
605463,"Tayler Scott","Houston Astros","Pitcher","6' 3""",185,"R","R",75
687363,"Victor Scott II","St. Louis Cardinals","Outfielder","5' 10""",190,"L","L",70
608369,"Corey Seager","Texas Rangers","Shortstop","6' 4""",215,"L","R",76
676664,"JP Sears","Oakland Athletics","Pitcher","5' 11""",180,"R","L",71
681882,"Colin Selby","Baltimore Orioles","Pitcher","6' 2""",215,"R","R",74
543760,"Marcus Semien","Texas Rangers","Second Base","6' 0""",195,"R","R",72
673540,"Kodai Senga","New York Mets","Pitcher","6' 1""",202,"L","R",73
622608,"Antonio Senzatela","Colorado Rockies","Pitcher","6' 1""",235,"R","R",73
669222,"Nick Senzel","Chicago White Sox","Third Base","6' 0""",217,"R","R",72
661531,"Brian Serven","Toronto Blue Jays","Catcher","6' 0""",207,"R","R",72
622663,"Luis Severino","New York Mets","Pitcher","6' 2""",218,"R","R",74
623149,"Paul Sewald","Arizona Diamondbacks","Pitcher","6' 3""",219,"R","R",75
543766,"Bryan Shaw","Chicago White Sox","Pitcher","6' 1""",225,"S","R",73
657757,"Gavin Sheets","Chicago White Sox","First Base","6' 3""",235,"L","L",75
668853,"Austin Shenton","Tampa Bay Rays","First Base","6' 0""",205,"L","R",72
669699,"Braden Shewmake","Chicago White Sox","Shortstop","6' 3""",200,"L","R",75
670097,"Zack Short","Atlanta Braves","Shortstop","5' 10""",180,"R","R",70
592741,"Chasen Shreve","Colorado Rockies","Pitcher","6' 4""",180,"L","L",76
663767,"Chase Shugart","Boston Red Sox","Pitcher","5' 11""",200,"L","R",71
694363,"Jared Shuster","Chicago White Sox","Pitcher","6' 3""",220,"L","L",75
672279,"Michael Siani","St. Louis Cardinals","Outfielder","5' 11""",195,"L","L",71
681217,"Chase Silseth","Los Angeles Angels","Pitcher","6' 0""",217,"R","R",72
608371,"Lucas Sims","Boston Red Sox","Pitcher","6' 2""",213,"R","R",74
663903,"Brady Singer","Kansas City Royals","Pitcher","6' 5""",215,"R","R",77
572138,"Jon Singleton","Houston Astros","First Base","6' 2""",256,"L","L",74
642350,"Jose Siri","Tampa Bay Rays","Outfielder","6' 2""",210,"R","R",74
694973,"Paul Skenes","Pittsburgh Pirates","Pitcher","6' 6""",260,"R","R",78
669373,"Tarik Skubal","Detroit Tigers","Pitcher","6' 3""",240,"R","L",75
686580,"Justin Slaten","Boston Red Sox","Pitcher","6' 4""",222,"R","R",76
596103,"Austin Slater","Baltimore Orioles","Outfielder","6' 1""",205,"R","R",73
622098,"Drew Smith","New York Mets","Pitcher","6' 2""",190,"R","R",74
572143,"Burch Smith","Baltimore Orioles","Pitcher","6' 4""",225,"R","R",76
671922,"Cade Smith","Cleveland Guardians","Pitcher","6' 5""",230,"R","R",77
642086,"Dominic Smith","Boston Red Sox","Designated Hitter","5' 11""",224,"L","L",71
669701,"Josh Smith","Texas Rangers","Second Base","5' 9""",172,"L","R",69
675656,"Kevin Smith","New York Yankees","Shortstop","5' 11""",190,"R","R",71
656976,"Pavin Smith","Arizona Diamondbacks","First Base","6' 2""",208,"L","L",74
669257,"Will Smith","Los Angeles Dodgers","Catcher","5' 10""",195,"R","R",70
519293,"Will Smith","Kansas City Royals","Pitcher","6' 5""",255,"R","L",77
700363,"AJ Smith-Shawver","Atlanta Braves","Pitcher","6' 3""",205,"R","R",75
592767,"Drew Smyly","Chicago Cubs","Pitcher","6' 2""",188,"L","L",74
669912,"Kirby Snead","Seattle Mariners","Pitcher","6' 1""",218,"L","L",73
605483,"Blake Snell","San Francisco Giants","Pitcher","6' 4""",225,"L","L",76
676092,"Collin Snider","Seattle Mariners","Pitcher","6' 4""",195,"R","R",76
691016,"Tyler Soderstrom","Oakland Athletics","Outfielder","6' 2""",200,"L","R",74
686765,"Nick Sogard","Boston Red Sox","Second Base","6' 1""",189,"S","R",73
456781,"Donovan Solano","San Diego Padres","First Base","5' 8""",210,"R","R",68
624585,"Jorge Soler","Atlanta Braves","Designated Hitter","6' 3""",235,"R","R",75
666277,"George Soriano","Miami Marlins","Pitcher","6' 2""",210,"R","R",74
667755,"José Soriano","Los Angeles Angels","Pitcher","6' 3""",220,"R","R",75
647336,"Michael Soroka","Chicago White Sox","Pitcher","6' 5""",250,"R","R",77
624641,"Edmundo Sosa","Philadelphia Phillies","Outfielder","5' 11""",210,"R","R",71
672820,"Lenyn Sosa","Chicago White Sox","Second Base","5' 11""",210,"R","R",71
642397,"Gregory Soto","Baltimore Orioles","Pitcher","6' 1""",247,"L","L",73
665742,"Juan Soto","New York Yankees","Outfielder","6' 1""",224,"L","L",73
670869,"Livan Soto","Baltimore Orioles","Shortstop","5' 10""",160,"L","R",70
666208,"Alex Speas","Houston Astros","Pitcher","6' 3""",205,"R","R",75
642100,"Gabe Speier","Seattle Mariners","Pitcher","5' 11""",200,"L","L",71
687765,"Mitch Spence","Oakland Athletics","Pitcher","6' 1""",185,"R","R",73
686730,"Carson Spiers","Cincinnati Reds","Pitcher","6' 3""",205,"R","R",75
543807,"George Springer","Toronto Blue Jays","Designated Hitter","6' 1""",220,"R","R",73
605488,"Jeffrey Springs","Tampa Bay Rays","Pitcher","6' 3""",218,"L","L",75
607732,"Jacob Stallings","Colorado Rockies","Catcher","6' 5""",225,"R","R",77
592773,"Ryne Stanek","New York Mets","Pitcher","6' 4""",226,"R","R",76
519317,"Giancarlo Stanton","New York Yankees","Designated Hitter","6' 5""",245,"R","R",77
622251,"Josh Staumont","Minnesota Twins","Pitcher","6' 3""",200,"R","R",75
657006,"Justin Steele","Chicago Cubs","Pitcher","6' 2""",205,"L","L",74
668715,"Spencer Steer","Cincinnati Reds","First Base","5' 9""",185,"R","R",69
683021,"Michael Stefanic","Los Angeles Angels","Second Base","5' 9""",180,"R","R",69
623451,"Jackson Stephens","Atlanta Braves","Pitcher","6' 2""",220,"R","R",74
663886,"Tyler Stephenson","Cincinnati Reds","Catcher","6' 3""",225,"R","R",75
686993,"Justin Sterner","Tampa Bay Rays","Pitcher","6' 1""",215,"R","R",73
670276,"Cal Stevenson","Philadelphia Phillies","Outfield","5' 9""",175,"L","L",69
592779,"Brock Stewart","Minnesota Twins","Pitcher","6' 3""",220,"L","R",75
621466,"DJ Stewart","New York Mets","Outfielder","5' 11""",230,"L","R",71
694813,"Gavin Stone","Los Angeles Dodgers","Pitcher","6' 1""",175,"R","R",73
596115,"Trevor Story","Boston Red Sox","Shortstop","6' 1""",209,"R","R",73
681082,"Bryson Stott","Philadelphia Phillies","Second Base","6' 0""",200,"L","R",72
669065,"Kyle Stowers","Miami Marlins","First Base","6' 2""",215,"L","L",74
621381,"Matt Strahm","Philadelphia Phillies","Pitcher","6' 2""",190,"R","L",74
608717,"Chris Stratton","Kansas City Royals","Pitcher","6' 2""",205,"R","R",74
676702,"Hunter Stratton","Pittsburgh Pirates","Pitcher","6' 4""",225,"R","R",76
664702,"Myles Straw","Cleveland Guardians","Outfielder","5' 9""",178,"R","R",69
519326,"Hunter Strickland","Los Angeles Angels","Pitcher","6' 3""",225,"R","R",75
675911,"Spencer Strider","Atlanta Braves","Pitcher","6' 0""",195,"R","R",72
548389,"Ross Stripling","Oakland Athletics","Pitcher","6' 1""",215,"R","R",73
573186,"Marcus Stroman","New York Yankees","Pitcher","5' 7""",180,"R","R",67
